Loading repository data...
Reading installed packages...

S  | Name                                  | Type    | Version                             | Arch   | Repository             
i  | libsmbios_c2                          | package | 2.4.2-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsmbldap2                           | package | 4.9.3+git.113.3f6a4cdc269-1.2       | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsmi                                | package | 0.4.8-24.12                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsmi2                               | package | 0.4.8-24.12                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsmputils1-1                        | package | 0.98-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsnapper4                           | package | 0.8.1-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsnappy1                            | package | 1.1.7-1.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsndfile1                           | package | 1.0.28-9.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsnmp30                             | package | 5.8-1.2                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsodium23                           | package | 1.0.16-3.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsoftokn3                           | package | 3.40.1-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsolv-tools                         | package | 0.7.2-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsord-0-0                           | package | 0.16.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsoup-2_4-1                         | package | 2.64.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsoup-lang                          | package | 2.64.2-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libsoxr0                              | package | 0.1.3-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libspa-lib1                           | package | 0.2.2-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libspectre1                           | package | 0.2.8-2.10                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libspeechd2                           | package | 0.8.8-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libspeex1                             | package | 1.2-1.5                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libspeexdsp1                          | package | 1.2~rc3-4.3                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsqlite3-0                          | package | 3.25.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsratom-0-0                         | package | 0.6.2-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsrt1                               | package | 1.3.1-4.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libssh2-1                             | package | 1.8.0-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libssh4                               | package | 0.8.5-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libstaroffice-0_0-0                   | package | 0.0.6-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libstartup-notification-1-0           | package | 0.12-16.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libstdc++6                            | package | 8.2.1+r265901-1.1                   | x86_64 | openSUSE-Tumbleweed-Oss
i  | libstoken1                            | package | 0.92-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libstorage-ng-lang                    | package | 4.1.54-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libstorage-ng-ruby                    | package | 4.1.54-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libstorage-ng1                        | package | 4.1.54-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libswresample3                        | package | 4.1-2.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libswscale5                           | package | 4.1-2.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libsystemd0                           | package | 239-3.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtag1                               | package | 1.11.1+git20181028-1.1              | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtalloc2                            | package | 2.1.14-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtasn1                              | package | 4.13-2.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtasn1-6                            | package | 4.13-2.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtbb2                               | package | 2018_20171205-4.1                   | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtdb1                               | package | 1.3.16-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libteamdctl0                          | package | 1.27-2.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtevent-util0                       | package | 4.9.3+git.113.3f6a4cdc269-1.2       | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtevent0                            | package | 0.9.37-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libthai-data                          | package | 0.1.27-2.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libthai0                              | package | 0.1.27-2.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtheora0                            | package | 1.1.1-29.14                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtheoradec1                         | package | 1.1.1-29.14                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtheoraenc1                         | package | 1.1.1-29.14                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtiff5                              | package | 4.0.10-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtirpc-netconfig                    | package | 1.0.3-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtirpc3                             | package | 1.0.3-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtomcrypt1                          | package | 1.18.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtommath1                           | package | 1.0-2.7                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libts0                                | package | 1.16-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libtwolame0                           | package | 0.3.13-1.5                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libudev1                              | package | 239-3.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | libudisks2-0                          | package | 2.7.6-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libudisks2-0_btrfs                    | package | 2.7.6-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libunistring2                         | package | 0.9.10-1.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libunwind                             | package | 1.2.1-2.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libupnp13                             | package | 1.8.4-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libupower-glib3                       | package | 0.99.9-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | liburcu6                              | package | 0.10.0-2.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libusb-1_0-0                          | package | 1.0.22-1.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libusbmuxd4                           | package | 1.0.10-5.4                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libutempter0                          | package | 1.1.6-10.5                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libuuid1                              | package | 2.33-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libv4l                                | package | 1.14.2-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libv4l1-0                             | package | 1.14.2-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libv4l2-0                             | package | 1.14.2-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libv4lconvert0                        | package | 1.14.2-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libva-drm2                            | package | 2.3.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libva-glx2                            | package | 2.3.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libva-wayland2                        | package | 2.3.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libva-x11-2                           | package | 2.3.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libva2                                | package | 2.3.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvdpau1                             | package | 1.1.1-2.4                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libverto1                             | package | 0.2.6-7.6                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvidstab1_1                         | package | 1.1.0-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvigraimpex11                       | package | 1.11.1-2.6                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvisio-0_1-1                        | package | 0.1.6-1.7                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvisual                             | package | 0.4.0-203.11                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvlc5                               | package | 3.0.4-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvlccore9                           | package | 3.0.4-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvmtools0                           | package | 10.3.5-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvorbis0                            | package | 1.3.6-3.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvorbisenc2                         | package | 1.3.6-3.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvorbisfile3                        | package | 1.3.6-3.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libvpx5                               | package | 1.7.0-1.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libwacom-data                         | package | 0.30-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libwacom2                             | package | 0.30-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | libwavpack1                           | package | 5.1.0-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | libwayland-client0                    | package | 1.16.0-3.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libwayland-cursor0                    | package | 1.16.0-3.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libwayland-egl1                       | package | 1.16.0-3.1                          | x86_64 | openSUSE-Tumbleweed-Oss
